Total duration: 1611.84 seconds
ClientID,QueryFile,Status,ExecutionTime
3,query_50.sql,timeout,300
1,query_94.sql,timeout,300
3,query_35.sql,timeout,300
2,query_80.sql,success,284.9664657115936
0,query_61.sql,success,89.33647799491882
2,query_25.sql,timeout,300
1,query_87.sql,success,226.31200313568115
0,query_93.sql,success,8.495891809463501
3,query_14.sql,timeout,300
2,query_16.sql,timeout,300
3,query_75.sql,timeout,300
2,query_77.sql,timeout,300
0,query_57.sql,timeout,300
1,query_30.sql,success,21.276166915893555
1,query_96.sql,success,238.27047061920166
1,query_68.sql,success,201.16536712646484
2,query_52.sql,timeout,300
3,query_63.sql,timeout,300
0,query_37.sql,timeout,300
0,query_45.sql,success,41.67584538459778
0,query_17.sql,timeout,300
0,query_14.sql,timeout,300
3,query_74.sql,timeout,300
3,query_46.sql,timeout,300
2,query_51.sql,timeout,300
2,query_57.sql,timeout,300
3,query_79.sql,success,71.00443911552429
1,query_76.sql,success,219.32004714012146
0,query_34.sql,success,51.023343563079834
3,query_10.sql,timeout,300
2,query_32.sql,success,166.24974846839905
0,query_3.sql,timeout,300
1,query_12.sql,timeout,300
1,query_78.sql,timeout,300
2,query_5.sql,success,242.35584664344788
1,query_60.sql,success,226.62628722190857
1,query_72.sql,timeout,300
2,query_84.sql,success,145.779559135437
2,query_18.sql,success,151.1107141971588
2,query_94.sql,timeout,300
0,query_77.sql,timeout,300
0,query_32.sql,success,85.96409487724304
0,query_96.sql,success,291.0908534526825
1,query_16.sql,timeout,300
3,query_52.sql,success,294.48791885375977
1,query_65.sql,success,206.21843338012695
0,query_65.sql,success,102.18432092666626
1,query_28.sql,timeout,300
2,query_31.sql,timeout,300
0,query_18.sql,success,128.4340591430664
3,query_41.sql,timeout,300
3,query_42.sql,success,224.39819240570068
0,query_16.sql,timeout,300
1,query_74.sql,timeout,300
2,query_22.sql,success,135.8674829006195
1,query_86.sql,timeout,300
2,query_17.sql,timeout,300
3,query_70.sql,success,242.15992736816406
3,query_80.sql,success,241.9333553314209
0,query_1.sql,timeout,300
3,query_37.sql,timeout,300
1,query_58.sql,timeout,300
0,query_54.sql,timeout,300
3,query_7.sql,success,240.92786526679993
0,query_69.sql,timeout,300
3,query_77.sql,timeout,300
2,query_87.sql,success,261.74280285835266
1,query_69.sql,timeout,300
2,query_41.sql,success,217.6365523338318
0,query_44.sql,timeout,300
0,query_78.sql,timeout,300
2,query_44.sql,timeout,300
0,query_41.sql,timeout,300
3,query_4.sql,timeout,300
0,query_23.sql,timeout,300
3,query_3.sql,timeout,300
1,query_47.sql,timeout,300
2,query_78.sql,timeout,300
2,query_54.sql,timeout,300
1,query_41.sql,success,273.24419951438904
2,query_4.sql,timeout,300
3,query_1.sql,timeout,300
2,query_6.sql,timeout,300
0,query_47.sql,timeout,300
1,query_44.sql,timeout,300
1,query_63.sql,timeout,300
3,query_24.sql,timeout,300
3,query_29.sql,timeout,300
1,query_24.sql,timeout,300
