Total duration: 784.56 seconds
ClientID,QueryFile,Status,ExecutionTime
3,query_1.sql,success,87.0170271396637
1,query_64.sql,success,137.7221703529358
1,query_7.sql,success,123.7572033405304
0,query_74.sql,success,108.86152338981628
0,query_67.sql,success,153.1749517917633
0,query_3.sql,success,131.20107126235962
3,query_32.sql,success,31.370569229125977
0,query_60.sql,success,41.926472663879395
1,query_2.sql,success,20.798633098602295
0,query_34.sql,success,11.857421636581421
1,query_27.sql,success,118.75569868087769
0,query_71.sql,success,67.20990371704102
0,query_66.sql,success,3.9916350841522217
2,query_26.sql,success,83.91526103019714
1,query_41.sql,success,65.92455911636353
1,query_18.sql,success,78.1359314918518
3,query_5.sql,success,68.91373586654663
1,query_16.sql,timeout,180
0,query_16.sql,timeout,180
1,query_98.sql,timeout,180
1,query_37.sql,timeout,180
0,query_20.sql,timeout,180
0,query_63.sql,timeout,180
0,query_14.sql,timeout,180
1,query_23.sql,timeout,180
1,query_20.sql,timeout,180
2,query_29.sql,timeout,180
2,query_6.sql,timeout,180
0,query_31.sql,timeout,180
3,query_37.sql,timeout,180
3,query_44.sql,timeout,180
2,query_23.sql,timeout,180
3,query_24.sql,timeout,180
3,query_58.sql,timeout,180
3,query_78.sql,timeout,180
2,query_17.sql,timeout,180
3,query_72.sql,timeout,180
2,query_82.sql,timeout,180
2,query_57.sql,timeout,180
2,query_36.sql,success,154.75334286689758
0,query_64.sql,success,130.5530664920807
3,query_66.sql,success,10.641639232635498
1,query_34.sql,success,14.51093316078186
1,query_85.sql,success,18.509300231933594
1,query_69.sql,timeout,180
3,query_47.sql,timeout,180
2,query_43.sql,success,22.246098279953003
0,query_46.sql,success,23.172563552856445
3,query_86.sql,success,120.5495080947876
0,query_92.sql,success,25.661179304122925
0,query_80.sql,success,76.8952374458313
1,query_99.sql,success,15.49857234954834
1,query_61.sql,success,32.264538049697876
2,query_58.sql,timeout,180
2,query_27.sql,success,102.0250780582428
0,query_57.sql,timeout,180
2,query_59.sql,success,37.06626296043396
0,query_52.sql,success,38.38717079162598
3,query_46.sql,success,24.572718143463135
3,query_57.sql,timeout,180
3,query_88.sql,timeout,180
1,query_4.sql,timeout,180
1,query_47.sql,timeout,180
2,query_64.sql,success,158.82259917259216
1,query_88.sql,timeout,180
0,query_15.sql,success,26.220239400863647
2,query_9.sql,success,156.35077548027039
0,query_68.sql,success,19.055845975875854
1,query_62.sql,success,9.690085411071777
2,query_42.sql,success,71.55512857437134
3,query_61.sql,success,65.43122887611389
0,query_10.sql,success,94.6185736656189
0,query_99.sql,success,31.161195993423462
1,query_59.sql,success,20.7651526927948
1,query_22.sql,success,85.35154795646667
2,query_77.sql,success,66.38321995735168
1,query_90.sql,success,8.473679065704346
0,query_76.sql,success,70.00786471366882
1,query_12.sql,timeout,180
2,query_40.sql,timeout,180
0,query_23.sql,timeout,180
3,query_69.sql,timeout,180
0,query_91.sql,success,0.9182040691375732
1,query_6.sql,timeout,180
2,query_50.sql,timeout,180
0,query_77.sql,success,83.84832000732422
3,query_41.sql,success,62.81601667404175
1,query_66.sql,success,6.796016693115234
3,query_55.sql,success,89.91403770446777
2,query_71.sql,success,56.867008209228516
1,query_1.sql,success,99.1794912815094
0,query_37.sql,timeout,180
1,query_48.sql,success,15.92178201675415
2,query_2.sql,success,33.560903787612915
2,query_78.sql,timeout,180
3,query_35.sql,timeout,180
2,query_1.sql,success,109.84212446212769
3,query_84.sql,success,46.48149514198303
0,query_35.sql,timeout,180
1,query_84.sql,success,46.59245753288269
0,query_32.sql,success,40.099008321762085
3,query_56.sql,success,77.11881470680237
3,query_43.sql,success,31.178149461746216
1,query_56.sql,success,28.371129274368286
3,query_6.sql,timeout,180
3,query_62.sql,success,12.090479135513306
2,query_60.sql,success,34.9311728477478
1,query_42.sql,success,69.7796277999878
0,query_18.sql,success,46.21844124794006
2,query_51.sql,timeout,180
3,query_9.sql,success,132.85085558891296
3,query_51.sql,timeout,180
1,query_39.sql,timeout,180
1,query_10.sql,success,138.38861322402954
1,query_15.sql,success,24.38063359260559
0,query_73.sql,success,12.906711101531982
3,query_80.sql,success,56.06246590614319
0,query_22.sql,success,159.15931272506714
2,query_96.sql,success,46.22538685798645
2,query_61.sql,success,50.47541069984436
3,query_90.sql,success,15.629008531570435
3,query_87.sql,success,140.0732295513153
0,query_11.sql,timeout,180
3,query_25.sql,timeout,180
0,query_21.sql,timeout,180
1,query_67.sql,success,119.09620428085327
1,query_29.sql,timeout,180
0,query_58.sql,timeout,180
3,query_59.sql,success,30.50386071205139
2,query_13.sql,success,42.580395221710205
1,query_8.sql,timeout,180
1,query_49.sql,timeout,180
0,query_25.sql,timeout,180
2,query_88.sql,timeout,180
2,query_53.sql,timeout,180
3,query_98.sql,timeout,180
3,query_77.sql,timeout,180
3,query_23.sql,timeout,180
2,query_49.sql,timeout,180
0,query_5.sql,success,65.58926916122437
2,query_66.sql,success,4.725982904434204
0,query_84.sql,success,43.69255566596985
2,query_62.sql,success,13.360353946685791
1,query_94.sql,timeout,180
1,query_57.sql,timeout,180
2,query_67.sql,timeout,180
0,query_4.sql,timeout,180
0,query_39.sql,timeout,180
1,query_32.sql,success,40.42816686630249
3,query_18.sql,success,88.65509176254272
0,query_85.sql,success,39.55620789527893
1,query_53.sql,timeout,180
1,query_51.sql,timeout,180
2,query_87.sql,success,66.36475610733032
2,query_86.sql,timeout,180
2,query_56.sql,success,67.00599980354309
2,query_89.sql,timeout,180
3,query_50.sql,timeout,180
3,query_17.sql,timeout,180
0,query_2.sql,success,39.60034394264221
3,query_96.sql,success,50.93144989013672
2,query_63.sql,timeout,180
2,query_37.sql,success,161.808274269104
0,query_24.sql,timeout,180
2,query_32.sql,success,22.355659008026123
3,query_33.sql,success,84.21102619171143
2,query_4.sql,timeout,180
0,query_54.sql,timeout,180
3,query_67.sql,success,138.01082682609558
0,query_62.sql,success,19.524149417877197
3,query_48.sql,success,18.292481660842896
2,query_85.sql,success,8.911279916763306
2,query_45.sql,success,27.513227462768555
2,query_91.sql,success,1.1155281066894531
0,query_49.sql,timeout,180
0,query_94.sql,timeout,180
3,query_10.sql,success,97.48925137519836
2,query_84.sql,success,49.16259765625
1,query_31.sql,timeout,180
2,query_20.sql,timeout,180
3,query_20.sql,timeout,180
0,query_40.sql,timeout,180
2,query_54.sql,timeout,180
2,query_76.sql,success,32.66863465309143
3,query_52.sql,success,43.6179780960083
1,query_36.sql,timeout,180
0,query_75.sql,timeout,180
1,query_14.sql,timeout,180
2,query_52.sql,success,81.63039708137512
2,query_11.sql,success,149.86661171913147
1,query_95.sql,success,81.42733550071716
3,query_92.sql,success,14.545921802520752
1,query_82.sql,success,165.4576930999756
1,query_96.sql,success,106.4126968383789
2,query_5.sql,success,76.7294135093689
2,query_69.sql,timeout,180
1,query_45.sql,success,15.646049976348877
0,query_56.sql,success,44.64852571487427
3,query_45.sql,success,13.526158571243286
0,query_69.sql,timeout,180
2,query_19.sql,success,81.54639744758606
3,query_95.sql,success,52.84347152709961
3,query_91.sql,success,1.7357323169708252
0,query_48.sql,success,37.75617504119873
2,query_74.sql,success,120.32779693603516
3,query_31.sql,timeout,180
2,query_97.sql,success,65.8748824596405
3,query_36.sql,timeout,180
3,query_82.sql,timeout,180
1,query_54.sql,timeout,180
3,query_75.sql,timeout,180
3,query_68.sql,success,19.067498922348022
1,query_17.sql,timeout,180
1,query_3.sql,timeout,180
1,query_24.sql,timeout,180
2,query_73.sql,success,25.315606355667114
0,query_19.sql,success,90.35439896583557
0,query_51.sql,timeout,180
3,query_22.sql,success,77.46633982658386
2,query_65.sql,success,26.437395095825195
3,query_73.sql,success,28.47523784637451
0,query_30.sql,success,7.671847343444824
0,query_96.sql,success,121.23283982276917
1,query_43.sql,success,46.778802156448364
0,query_6.sql,timeout,180
2,query_46.sql,success,44.37838101387024
2,query_30.sql,success,7.085284233093262
3,query_39.sql,timeout,180
0,query_72.sql,timeout,180
1,query_78.sql,timeout,180
2,query_70.sql,success,85.46312117576599
2,query_72.sql,timeout,180
3,query_19.sql,success,32.78477478027344
1,query_40.sql,timeout,180
0,query_82.sql,timeout,180
3,query_63.sql,timeout,180
3,query_3.sql,timeout,180
3,query_53.sql,timeout,180
3,query_74.sql,success,119.523202419281
3,query_28.sql,success,67.61039805412292
3,query_2.sql,success,24.616257190704346
2,query_24.sql,timeout,180
2,query_68.sql,success,31.618849992752075
1,query_87.sql,success,75.49039697647095
1,query_46.sql,success,48.727256298065186
0,query_12.sql,timeout,180
1,query_33.sql,success,32.32698893547058
1,query_58.sql,timeout,180
1,query_28.sql,success,94.44398832321167
1,query_13.sql,success,63.08277630805969
0,query_44.sql,timeout,180
0,query_47.sql,timeout,180
1,query_44.sql,timeout,180
1,query_30.sql,success,6.000216722488403
3,query_40.sql,timeout,180
1,query_19.sql,success,70.27102875709534
0,query_27.sql,success,99.42778849601746
1,query_9.sql,timeout,180
1,query_63.sql,timeout,180
0,query_93.sql,success,2.593599319458008
2,query_18.sql,success,135.61564779281616
0,query_81.sql,success,5.695671796798706
3,query_16.sql,timeout,180
1,query_93.sql,success,10.256317138671875
2,query_47.sql,timeout,180
0,query_1.sql,success,115.73140740394592
3,query_4.sql,timeout,180
0,query_98.sql,timeout,180
1,query_79.sql,success,25.71674156188965
2,query_7.sql,success,169.24669122695923
0,query_78.sql,timeout,180
2,query_33.sql,success,58.04139852523804
2,query_25.sql,timeout,180
2,query_39.sql,timeout,180
2,query_22.sql,success,105.8891487121582
2,query_92.sql,success,17.735175848007202
0,query_53.sql,timeout,180
1,query_76.sql,success,42.90583658218384
0,query_55.sql,success,46.414371490478516
3,query_26.sql,success,68.43433094024658
1,query_80.sql,success,61.21852231025696
1,query_21.sql,timeout,180
2,query_12.sql,timeout,180
3,query_89.sql,timeout,180
0,query_38.sql,success,100.29803800582886
0,query_9.sql,success,143.2450568675995
1,query_70.sql,success,84.6385555267334
2,query_41.sql,success,92.54849028587341
1,query_35.sql,timeout,180
3,query_71.sql,success,92.79111051559448
0,query_89.sql,timeout,180
2,query_21.sql,timeout,180
1,query_26.sql,success,88.15838575363159
2,query_14.sql,timeout,180
1,query_86.sql,timeout,180
1,query_77.sql,success,122.97253513336182
1,query_5.sql,success,66.67657899856567
0,query_41.sql,success,97.4866635799408
0,query_36.sql,success,130.770902633667
0,query_7.sql,success,142.42533469200134
2,query_35.sql,timeout,180
3,query_8.sql,success,112.76559066772461
3,query_27.sql,success,114.42886018753052
2,query_94.sql,timeout,180
3,query_14.sql,timeout,180
3,query_21.sql,timeout,180
0,query_83.sql,success,87.11563491821289
1,query_25.sql,timeout,180
3,query_94.sql,timeout,180
3,query_54.sql,timeout,180
3,query_11.sql,success,167.35626077651978
2,query_8.sql,success,85.51610136032104
0,query_29.sql,timeout,180
0,query_88.sql,timeout,180
2,query_75.sql,timeout,180
1,query_11.sql,success,121.3537449836731
2,query_31.sql,timeout,180
3,query_12.sql,timeout,180
3,query_29.sql,timeout,180
3,query_49.sql,timeout,180
2,query_98.sql,timeout,180
1,query_75.sql,timeout,180
0,query_50.sql,timeout,180
1,query_89.sql,timeout,180
1,query_50.sql,timeout,180
0,query_17.sql,timeout,180
1,query_72.sql,timeout,180
2,query_44.sql,timeout,180
2,query_16.sql,timeout,180
