Total duration: 3144.77 seconds
ClientID,QueryFile,Status,ExecutionTime
3,query_37.sql,timeout,540
2,query_71.sql,timeout,540
3,query_55.sql,timeout,540
3,query_83.sql,timeout,540
2,query_67.sql,timeout,540
0,query_96.sql,timeout,540
2,query_4.sql,timeout,540
2,query_70.sql,timeout,540
3,query_85.sql,timeout,540
0,query_21.sql,timeout,540
0,query_40.sql,timeout,540
3,query_42.sql,timeout,540
1,query_52.sql,timeout,540
2,query_28.sql,timeout,540
0,query_58.sql,timeout,540
0,query_89.sql,timeout,540
3,query_70.sql,timeout,540
2,query_80.sql,timeout,540
1,query_24.sql,timeout,540
1,query_98.sql,timeout,540
0,query_22.sql,timeout,540
1,query_47.sql,timeout,540
0,query_37.sql,timeout,540
3,query_50.sql,timeout,540
0,query_41.sql,timeout,540
1,query_16.sql,timeout,540
1,query_58.sql,timeout,540
0,query_59.sql,success,408.3299403190613
2,query_59.sql,success,336.95476365089417
1,query_22.sql,timeout,540
3,query_46.sql,success,309.94451689720154
0,query_33.sql,success,471.32801628112793
2,query_87.sql,timeout,540
2,query_42.sql,timeout,540
1,query_3.sql,timeout,540
0,query_45.sql,success,316.23580169677734
3,query_77.sql,timeout,540
2,query_1.sql,timeout,540
0,query_31.sql,timeout,540
1,query_90.sql,success,154.5906195640564
0,query_30.sql,success,154.7610363960266
0,query_99.sql,success,155.83437299728394
1,query_17.sql,timeout,540
3,query_65.sql,timeout,540
2,query_13.sql,success,272.4052493572235
3,query_72.sql,timeout,540
1,query_76.sql,success,449.3334290981293
0,query_78.sql,timeout,540
1,query_5.sql,timeout,540
0,query_48.sql,success,286.5317475795746
0,query_62.sql,success,95.15971112251282
1,query_20.sql,timeout,540
3,query_68.sql,success,271.01079773902893
3,query_33.sql,success,533.5435955524445
2,query_89.sql,timeout,540
1,query_45.sql,success,274.0180115699768
3,query_93.sql,success,35.98380470275879
2,query_23.sql,timeout,540
0,query_95.sql,timeout,540
3,query_44.sql,timeout,540
1,query_83.sql,timeout,540
3,query_64.sql,timeout,540
1,query_57.sql,timeout,540
3,query_39.sql,timeout,540
1,query_43.sql,success,284.37327241897583
3,query_41.sql,timeout,540
0,query_32.sql,success,346.6276533603668
2,query_57.sql,timeout,540
1,query_2.sql,success,251.90367102622986
1,query_12.sql,timeout,540
3,query_62.sql,success,89.53974628448486
2,query_95.sql,timeout,540
3,query_30.sql,success,142.6379156112671
0,query_52.sql,timeout,540
1,query_49.sql,timeout,540
0,query_18.sql,success,533.3746547698975
3,query_32.sql,success,348.8115441799164
2,query_40.sql,timeout,540
3,query_52.sql,timeout,540
3,query_69.sql,timeout,540
3,query_60.sql,timeout,540
2,query_10.sql,timeout,540
2,query_96.sql,timeout,540
2,query_75.sql,timeout,540
2,query_74.sql,timeout,540
0,query_67.sql,timeout,540
3,query_51.sql,timeout,540
3,query_8.sql,timeout,540
0,query_57.sql,timeout,540
1,query_82.sql,timeout,540
1,query_86.sql,timeout,540
2,query_56.sql,timeout,540
2,query_61.sql,timeout,540
0,query_27.sql,timeout,540
1,query_39.sql,timeout,540
0,query_12.sql,timeout,540
3,query_86.sql,timeout,540
0,query_66.sql,success,32.66384720802307
0,query_10.sql,timeout,540
1,query_27.sql,timeout,540
2,query_49.sql,timeout,540
0,query_91.sql,success,46.452880859375
3,query_58.sql,timeout,540
2,query_2.sql,success,194.85060477256775
0,query_65.sql,timeout,540
2,query_78.sql,timeout,540
2,query_51.sql,timeout,540
1,query_67.sql,timeout,540
0,query_9.sql,timeout,540
3,query_97.sql,timeout,540
2,query_31.sql,timeout,540
0,query_44.sql,timeout,540
0,query_60.sql,timeout,540
1,query_77.sql,timeout,540
2,query_72.sql,timeout,540
3,query_1.sql,timeout,540
1,query_36.sql,timeout,540
0,query_16.sql,timeout,540
3,query_91.sql,success,23.42779541015625
3,query_79.sql,success,217.0249297618866
1,query_29.sql,timeout,540
3,query_5.sql,success,488.7755460739136
2,query_99.sql,success,237.38447618484497
0,query_5.sql,timeout,540
0,query_15.sql,success,231.07579731941223
0,query_36.sql,timeout,540
1,query_88.sql,timeout,540
2,query_48.sql,success,288.5900237560272
2,query_97.sql,timeout,540
1,query_1.sql,timeout,540
3,query_74.sql,timeout,540
2,query_3.sql,timeout,540
0,query_20.sql,timeout,540
1,query_6.sql,timeout,540
1,query_19.sql,timeout,540
1,query_48.sql,success,349.704913854599
1,query_61.sql,success,229.61633706092834
3,query_94.sql,timeout,540
1,query_37.sql,timeout,540
1,query_73.sql,success,372.4738018512726
3,query_63.sql,timeout,540
0,query_14.sql,timeout,540
2,query_27.sql,timeout,540
1,query_8.sql,timeout,540
1,query_71.sql,timeout,540
3,query_49.sql,timeout,540
3,query_35.sql,timeout,540
2,query_73.sql,success,174.45468473434448
1,query_18.sql,success,260.99721693992615
1,query_97.sql,timeout,540
0,query_28.sql,timeout,540
3,query_80.sql,timeout,540
2,query_7.sql,timeout,540
3,query_28.sql,timeout,540
2,query_69.sql,timeout,540
2,query_53.sql,timeout,540
3,query_36.sql,timeout,540
2,query_24.sql,timeout,540
3,query_9.sql,timeout,540
3,query_40.sql,timeout,540
0,query_4.sql,timeout,540
1,query_87.sql,timeout,540
0,query_97.sql,timeout,540
2,query_14.sql,timeout,540
0,query_72.sql,timeout,540
3,query_67.sql,timeout,540
0,query_71.sql,timeout,540
1,query_41.sql,timeout,540
2,query_58.sql,timeout,540
0,query_55.sql,timeout,540
3,query_31.sql,timeout,540
2,query_29.sql,timeout,540
0,query_38.sql,timeout,540
2,query_19.sql,timeout,540
2,query_5.sql,timeout,540
1,query_33.sql,success,302.3732695579529
3,query_73.sql,success,456.09762620925903
0,query_70.sql,timeout,540
3,query_89.sql,timeout,540
2,query_83.sql,timeout,540
0,query_54.sql,timeout,540
3,query_96.sql,success,477.6555757522583
0,query_74.sql,timeout,540
1,query_63.sql,timeout,540
2,query_20.sql,timeout,540
1,query_50.sql,timeout,540
0,query_24.sql,timeout,540
3,query_7.sql,timeout,540
2,query_21.sql,timeout,540
3,query_61.sql,success,318.70606756210327
0,query_64.sql,timeout,540
0,query_42.sql,timeout,540
0,query_25.sql,timeout,540
2,query_46.sql,success,251.7620725631714
1,query_23.sql,timeout,540
1,query_65.sql,success,499.0269629955292
2,query_32.sql,timeout,540
3,query_23.sql,timeout,540
2,query_16.sql,timeout,540
0,query_82.sql,timeout,540
3,query_43.sql,success,446.36140298843384
1,query_10.sql,timeout,540
1,query_99.sql,success,135.15060257911682
1,query_44.sql,timeout,540
1,query_35.sql,timeout,540
1,query_80.sql,timeout,540
3,query_16.sql,timeout,540
3,query_84.sql,success,534.6300015449524
1,query_54.sql,timeout,540
0,query_53.sql,timeout,540
2,query_65.sql,timeout,540
0,query_84.sql,success,403.17324566841125
1,query_96.sql,success,538.6807372570038
1,query_13.sql,timeout,540
3,query_18.sql,success,441.6887140274048
3,query_95.sql,success,458.4823935031891
2,query_47.sql,timeout,540
0,query_34.sql,success,227.38065886497498
1,query_38.sql,timeout,540
2,query_92.sql,success,251.1855411529541
2,query_91.sql,success,12.337914228439331
1,query_70.sql,timeout,540
0,query_85.sql,timeout,540
2,query_8.sql,timeout,540
3,query_6.sql,timeout,540
2,query_94.sql,timeout,540
2,query_38.sql,timeout,540
3,query_17.sql,timeout,540
3,query_10.sql,timeout,540
3,query_38.sql,timeout,540
0,query_51.sql,timeout,540
1,query_69.sql,timeout,540
2,query_35.sql,timeout,540
0,query_50.sql,timeout,540
0,query_8.sql,timeout,540
0,query_61.sql,success,403.9737617969513
1,query_40.sql,timeout,540
0,query_79.sql,success,184.49589920043945
3,query_76.sql,success,410.53776025772095
2,query_84.sql,success,376.17969274520874
2,query_44.sql,timeout,540
0,query_98.sql,timeout,540
2,query_68.sql,success,125.72676491737366
3,query_20.sql,timeout,540
2,query_82.sql,timeout,540
0,query_80.sql,timeout,540
2,query_64.sql,timeout,540
2,query_86.sql,timeout,540
1,query_21.sql,timeout,540
3,query_11.sql,timeout,540
0,query_88.sql,timeout,540
3,query_4.sql,timeout,540
1,query_42.sql,success,424.37629413604736
2,query_39.sql,timeout,540
0,query_87.sql,timeout,540
3,query_26.sql,success,388.053426027298
2,query_26.sql,success,336.08100748062134
1,query_78.sql,timeout,540
3,query_19.sql,success,423.04906010627747
0,query_86.sql,timeout,540
1,query_55.sql,success,443.89235949516296
0,query_19.sql,success,368.03292202949524
3,query_88.sql,timeout,540
2,query_25.sql,timeout,540
3,query_57.sql,timeout,540
0,query_7.sql,timeout,540
0,query_11.sql,timeout,540
1,query_74.sql,timeout,540
3,query_87.sql,success,445.9566295146942
3,query_71.sql,success,445.40297055244446
2,query_63.sql,timeout,540
2,query_12.sql,timeout,540
0,query_1.sql,timeout,540
1,query_89.sql,timeout,540
1,query_25.sql,timeout,540
3,query_29.sql,timeout,540
